Number_of_Packects ,Avg_time_gap,Number_of_unique_IDs
7,0.8857142857142597,7
1,5.400000000000091,1
3,1.6333333333333637,3
2,1.75,2
8,0.7624999999999886,8
4,1.375,4
4,1.2749999999999773,4
9,0.5777777777778081,9
10,0.5,10
2,2.5499999999999545,2
4,1.3250000000000455,4
3,1.2666666666667272,3
7,0.8571428571428571,7
3,3.5,3
3,1.2666666666667272,3
8,0.7624999999999886,8
4,1.0750000000000455,4
4,1.5499999999999545,4
3,1.1999999999999698,3
7,0.8714285714286234,7
1,5.5,1
3,1.4333333333332423,3
1,4.099999999999909,1
12,0.5666666666666819,12
5,1.0,5
3,1.533333333333303,3
7,0.7857142857142857,7
9,0.5555555555555556,9
3,1.6999999999999698,3
7,0.7428571428571819,7
3,1.2333333333332728,3
7,0.8571428571428571,7
1,5.200000000000273,1
4,1.1749999999999545,4
2,1.9500000000000455,2
9,0.7111111111111212,9
6,0.8333333333333334,6
3,1.5,3
1,3.799999999999727,1
6,1.0,6
1,5.599999999999909,1
4,1.3250000000000455,4
3,1.099999999999909,3
9,0.7666666666666768,9
5,1.0800000000000183,5
2,2.2999999999999545,2
7,0.799999999999987,7
12,0.4333333333333182,12
3,1.7666666666667272,3
4,1.224999999999909,4
2,1.75,2
6,0.966666666666697,6
1,5.699999999999818,1
5,1.0600000000000365,5
3,1.133333333333212,3
9,0.7222222222222222,9
6,0.8333333333333334,6
2,2.3500000000001364,2
1,3.5,1
8,0.8625000000000114,8
2,2.599999999999909,2
3,1.466666666666697,3
2,2.75,2
12,0.4416666666666818,12
5,0.9599999999999455,5
4,1.3000000000000682,4
7,0.7142857142857143,7
8,0.6125000000000114,8
4,1.2999999999999545,4
3,1.5,3
2,1.8999999999998636,2
7,0.9428571428571298,7
1,5.0,1
3,1.5666666666667577,3
3,1.2333333333332728,3
